Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,miscellaneous_environmental_package,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR3143472,OTHER,502,525961966,PRJEB31110,SAMEA5321422,314743137,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Silo,ERX3172438,SAMEA5321422,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:53:00Z,1,SAMEA5321422,T3SMSB,food metagenome,Illumina MiSeq,ERP113625,T3SMSB
ERR3143473,OTHER,502,481616290,PRJEB31110,SAMEA5321423,293867129,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3172439,SAMEA5321423,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:53:00Z,1,SAMEA5321423,T3SMP1B,food metagenome,Illumina MiSeq,ERP113625,T3SMP1B
ERR3143474,OTHER,502,374079356,PRJEB31110,SAMEA5321424,237193632,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3172440,SAMEA5321424,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:53:00Z,1,SAMEA5321424,T3SMP2B,food metagenome,Illumina MiSeq,ERP113625,T3SMP2B
ERR3143475,OTHER,502,498381584,PRJEB31110,SAMEA5321425,297041838,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3172441,SAMEA5321425,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:53:00Z,1,SAMEA5321425,T3SMP3B,food metagenome,Illumina MiSeq,ERP113625,T3SMP3B
ERR3141386,AMPLICON,502,99546098,PRJEB31110,SAMEA5320046,62822225,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170352,SAMEA5320046,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320046,T1F1,food metagenome,Illumina MiSeq,ERP113625,T1F1
ERR3141387,AMPLICON,502,90531684,PRJEB31110,SAMEA5320047,54410542,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170353,SAMEA5320047,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320047,T1F10,food metagenome,Illumina MiSeq,ERP113625,T1F10
ERR3141388,AMPLICON,502,211145718,PRJEB31110,SAMEA5320048,129707696,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170354,SAMEA5320048,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320048,T1F11,food metagenome,Illumina MiSeq,ERP113625,T1F11
ERR3141390,AMPLICON,502,127532598,PRJEB31110,SAMEA5320050,79143820,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170356,SAMEA5320050,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320050,T1F13,food metagenome,Illumina MiSeq,ERP113625,T1F13
ERR3141391,AMPLICON,502,68124412,PRJEB31110,SAMEA5320051,40072504,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170357,SAMEA5320051,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320051,T1F14,food metagenome,Illumina MiSeq,ERP113625,T1F14
ERR3141392,AMPLICON,502,98237384,PRJEB31110,SAMEA5320052,59452636,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170358,SAMEA5320052,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320052,T1F15,food metagenome,Illumina MiSeq,ERP113625,T1F15
ERR3141393,AMPLICON,502,118307846,PRJEB31110,SAMEA5320053,70260058,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170359,SAMEA5320053,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320053,T1F16,food metagenome,Illumina MiSeq,ERP113625,T1F16
ERR3141395,AMPLICON,502,112240674,PRJEB31110,SAMEA5320055,66735336,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170361,SAMEA5320055,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:37:00Z,1,SAMEA5320055,T1F18,food metagenome,Illumina MiSeq,ERP113625,T1F18
ERR3141396,AMPLICON,502,164379398,PRJEB31110,SAMEA5320056,100852193,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170362,SAMEA5320056,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320056,T1F19,food metagenome,Illumina MiSeq,ERP113625,T1F19
ERR3141397,AMPLICON,502,42412474,PRJEB31110,SAMEA5320057,25596628,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170363,SAMEA5320057,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320057,T1F2,food metagenome,Illumina MiSeq,ERP113625,T1F2
ERR3141398,AMPLICON,502,121306292,PRJEB31110,SAMEA5320058,72384906,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170364,SAMEA5320058,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320058,T1F20,food metagenome,Illumina MiSeq,ERP113625,T1F20
ERR3141399,AMPLICON,502,77253282,PRJEB31110,SAMEA5320059,50108855,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170365,SAMEA5320059,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320059,T1F21,food metagenome,Illumina MiSeq,ERP113625,T1F21
ERR3141400,AMPLICON,502,72144428,PRJEB31110,SAMEA5320060,44230360,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170366,SAMEA5320060,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320060,T1F22,food metagenome,Illumina MiSeq,ERP113625,T1F22
ERR3141401,AMPLICON,502,60742502,PRJEB31110,SAMEA5320061,38836629,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170367,SAMEA5320061,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320061,T1F23,food metagenome,Illumina MiSeq,ERP113625,T1F23
ERR3141403,AMPLICON,502,65366926,PRJEB31110,SAMEA5320063,42056047,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170369,SAMEA5320063,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320063,T1F25,food metagenome,Illumina MiSeq,ERP113625,T1F25
ERR3141404,AMPLICON,502,45146868,PRJEB31110,SAMEA5320064,27455492,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170370,SAMEA5320064,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320064,T1F26,food metagenome,Illumina MiSeq,ERP113625,T1F26
ERR3141405,AMPLICON,502,145958508,PRJEB31110,SAMEA5320065,91443282,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170371,SAMEA5320065,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320065,T1F27,food metagenome,Illumina MiSeq,ERP113625,T1F27
ERR3141406,AMPLICON,502,124657644,PRJEB31110,SAMEA5320066,74237660,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170372,SAMEA5320066,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:38:00Z,1,SAMEA5320066,T1F28,food metagenome,Illumina MiSeq,ERP113625,T1F28
ERR3141407,AMPLICON,502,163307628,PRJEB31110,SAMEA5320067,101915575,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170373,SAMEA5320067,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320067,T1F29,food metagenome,Illumina MiSeq,ERP113625,T1F29
ERR3141409,AMPLICON,502,206215576,PRJEB31110,SAMEA5320069,129307447,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170375,SAMEA5320069,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320069,T1F30,food metagenome,Illumina MiSeq,ERP113625,T1F30
ERR3141410,AMPLICON,502,151089952,PRJEB31110,SAMEA5320070,95391183,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170376,SAMEA5320070,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320070,T1F31,food metagenome,Illumina MiSeq,ERP113625,T1F31
ERR3141413,AMPLICON,502,72568116,PRJEB31110,SAMEA5320073,43893813,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170379,SAMEA5320073,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320073,T1F34,food metagenome,Illumina MiSeq,ERP113625,T1F34
ERR3141414,AMPLICON,502,75728206,PRJEB31110,SAMEA5320074,47217687,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170380,SAMEA5320074,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320074,T1F35,food metagenome,Illumina MiSeq,ERP113625,T1F35
ERR3141415,AMPLICON,502,47893310,PRJEB31110,SAMEA5320075,28817166,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170381,SAMEA5320075,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320075,T1F36,food metagenome,Illumina MiSeq,ERP113625,T1F36
ERR3141416,AMPLICON,502,83569446,PRJEB31110,SAMEA5320076,52719866,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170382,SAMEA5320076,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320076,T1F37,food metagenome,Illumina MiSeq,ERP113625,T1F37
ERR3141418,AMPLICON,502,112018288,PRJEB31110,SAMEA5320078,68512685,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170384,SAMEA5320078,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320078,T1F39,food metagenome,Illumina MiSeq,ERP113625,T1F39
